preco,cond,area,quarto,banheiro,suite,vagas.garagem,elevador,mobilia,piscina,novo,bairro,tipo
1650000,1100,137,3,3,2,2,0,1,1,0,Lapa/São Paulo,venda
1650000,1550,143,3,4,3,3,0,0,1,0,Alto de Pinheiros/São Paulo,venda
1650000,2600,161,3,5,3,3,1,0,1,0,Brooklin/São Paulo,venda
1650000,1550,230,4,4,2,4,0,1,1,0,Santana/São Paulo,venda
1650000,1868,158,3,3,1,1,0,0,0,0,Jardim Helena/São Paulo,venda
1650000,1055,213,4,5,4,4,1,0,1,0,Santana/São Paulo,venda
1650000,,274,3,5,2,3,0,0,0,0,Campo Grande/São Paulo,venda
1643000,1250,186,3,5,3,3,1,0,1,0,Rio Pequeno/São Paulo,venda
1640000,1600,154,3,2,1,2,0,1,1,0,Moema/São Paulo,venda
1640000,1700,170,3,2,1,2,0,0,0,0,Itaim Bibi/São Paulo,venda
1630000,990,134,3,2,1,1,0,0,0,0,Jardim Paulista/São Paulo,venda
1630000,990,130,3,2,1,1,0,0,0,0,Jardim Paulista/São Paulo,venda
1630000,1590,129,4,5,2,2,1,1,1,0,Consolação/São Paulo,venda
1620000,1650,130,2,3,1,3,0,0,1,0,Alto de Pinheiros/São Paulo,venda
1600000,,112,3,3,1,2,1,0,1,0,Vila Olimpia/São Paulo,venda
1600000,,162,3,4,3,3,0,0,1,0,Brooklin/São Paulo,venda
1600000,1400,99,2,2,1,2,0,1,0,0,Brooklin/São Paulo,venda
1600000,,304,5,5,2,4,1,1,1,0,São Miguel/São Paulo,venda
1600000,1500,300,4,3,2,4,1,1,1,0,Vila Jacuí/São Paulo,venda
1600000,1400,115,3,3,1,2,1,0,0,0,Jardim Paulista/São Paulo,venda
1600000,4100,217,4,5,2,3,0,0,1,0,Moema/São Paulo,venda
1600000,1247,186,3,5,3,3,1,0,1,0,Jaguaré/São Paulo,venda
1600000,1000,145,3,2,1,3,0,0,1,0,Barra Funda/São Paulo,venda
1600000,1100,160,3,2,1,2,0,0,1,0,Barra Funda/São Paulo,venda
1600000,2150,145,3,1,0,1,0,0,0,0,Jardim Paulista/São Paulo,venda
1600000,1200,150,3,2,1,2,0,0,1,0,Jardim Paulista/São Paulo,venda
1600000,1342,144,2,3,2,2,0,0,1,0,Moema/São Paulo,venda
1600000,1100,120,3,2,1,2,0,0,0,0,Pinheiros/São Paulo,venda
1600000,1650,180,4,2,1,2,0,0,0,0,Santa Cecília/São Paulo,venda
1595000,1900,233,4,5,4,4,1,0,1,0,Anhanguera/São Paulo,venda
1593530,,157,4,1,0,1,1,0,0,1,Casa Verde/São Paulo,venda
1590000,1800,170,5,5,2,2,0,1,1,0,Moema/São Paulo,venda
1590000,1100,120,3,2,1,2,1,0,1,0,Pinheiros/São Paulo,venda
1590000,2400,181,3,2,1,1,0,0,0,0,Jardim Paulista/São Paulo,venda
1590000,,246,4,3,2,4,0,0,1,0,Perdizes/São Paulo,venda
1590000,1100,120,3,2,1,2,0,0,1,0,Pinheiros/São Paulo,venda
1590000,2300,198,3,2,1,2,0,0,0,0,Santa Cecília/São Paulo,venda
1589000,,142,4,5,2,3,1,1,1,0,Perdizes/São Paulo,venda
1580000,2500,165,3,2,1,2,0,0,1,0,Alto de Pinheiros/São Paulo,venda
1580000,,143,3,4,3,3,0,0,1,0,Alto de Pinheiros/São Paulo,venda
1580000,1231,160,3,2,1,1,1,0,0,0,Itaim Bibi/São Paulo,venda
1580000,900,130,3,2,1,1,0,1,0,0,Bela Vista/São Paulo,venda
1575000,700,186,4,5,2,3,1,0,1,0,Rio Pequeno/São Paulo,venda
1570000,700,186,4,5,2,3,1,0,1,0,Rio Pequeno/São Paulo,venda
1570000,1900,135,3,2,1,1,1,0,0,0,Consolação/São Paulo,venda
1570000,1100,140,3,5,3,2,0,1,1,0,Ipiranga/São Paulo,venda
1550000,1600,172,3,5,3,3,0,0,1,0,Mooca/São Paulo,venda
1550000,,158,4,4,3,3,0,0,1,0,Brooklin/São Paulo,venda
1550000,1520,140,4,5,3,2,1,0,1,0,Moema/São Paulo,venda
1550000,2301,182,4,2,1,2,0,0,1,0,Itaim Bibi/São Paulo,venda
1550000,1520,140,4,4,3,2,1,0,0,0,Moema/São Paulo,venda
1550000,1100,110,2,2,1,2,0,1,1,0,Pinheiros/São Paulo,venda
1550000,1800,142,3,4,2,3,1,0,1,0,Vila Mariana/São Paulo,venda
1550000,1700,315,3,2,1,4,1,1,0,0,Água Rasa/São Paulo,venda
1549000,1200,94,2,3,2,2,0,0,0,0,Sé/São Paulo,venda
1540000,1000,180,4,4,1,2,1,0,0,0,Moema/São Paulo,venda
1530000,2000,266,3,2,1,2,0,0,1,0,República/São Paulo,venda
1520000,1380,127,3,4,1,2,1,0,1,0,Brooklin/São Paulo,venda
1510000,1600,158,4,4,3,3,0,0,1,0,Brooklin/São Paulo,venda
1500000,1650,156,4,5,3,3,0,0,0,0,Vila Madalena/São Paulo,venda
1500000,1750,126,3,3,1,2,0,0,0,0,Vila Madalena/São Paulo,venda
1500000,1400,98,2,2,1,2,0,1,1,0,Brooklin/São Paulo,venda
1500000,,140,3,3,2,2,0,0,1,0,Brooklin/São Paulo,venda
1500000,650,184,3,2,1,2,0,0,0,0,Brooklin/São Paulo,venda
1500000,,140,3,2,1,3,0,0,1,0,Brooklin/São Paulo,venda
1500000,1850,120,3,3,1,2,1,0,1,0,Sé/São Paulo,venda
1500000,1025,145,3,5,3,3,1,0,1,0,Santana/São Paulo,venda
1500000,1500,143,3,4,3,4,1,1,1,0,Santana/São Paulo,venda
1500000,1980,148,3,4,3,3,0,0,0,0,Campo Belo/São Paulo,venda
1500000,3000,237,4,5,2,4,1,0,1,0,Morumbi/São Paulo,venda
1500000,2650,220,4,4,3,4,0,0,0,0,Morumbi/São Paulo,venda
1500000,1100,121,3,4,1,2,0,1,1,0,Vila Leopoldina/São Paulo,venda
1500000,2046,178,4,5,3,1,0,0,0,0,Bela Vista/São Paulo,venda
1500000,,142,4,3,2,3,0,0,1,0,Moema/São Paulo,venda
1500000,1300,120,3,2,1,2,0,0,1,0,Alto de Pinheiros/São Paulo,venda
1500000,1400,128,4,4,3,2,0,0,1,0,Perdizes/São Paulo,venda
1500000,1800,156,3,2,1,2,1,0,1,0,Perdizes/São Paulo,venda
1500000,1411,70,2,1,0,1,0,1,1,0,Pinheiros/São Paulo,venda
1500000,1350,192,3,5,3,3,1,0,1,0,Pari/São Paulo,venda
1500000,1000,111,3,4,3,2,0,0,0,0,Itaim Bibi/São Paulo,venda
1499999,1000,147,3,4,3,3,1,1,1,0,Ipiranga/São Paulo,venda
1495000,,148,3,4,3,2,1,0,1,0,Tatuapé/São Paulo,venda
1491000,,88,3,2,1,2,0,0,1,0,Vila Madalena/São Paulo,venda
1490000,1340,120,4,3,1,2,1,0,1,0,Itaim Bibi/São Paulo,venda
1490000,1130,179,4,3,2,3,0,0,1,0,Belém/São Paulo,venda
1490000,970,155,3,4,3,1,0,0,1,0,Vila Formosa/São Paulo,venda
1485000,1058,127,3,3,1,2,1,1,1,0,Vila Olimpia/São Paulo,venda
1482000,800,118,3,2,1,2,1,0,1,0,Pinheiros/São Paulo,venda
1480000,2743,125,3,3,1,2,1,1,0,0,Itaim Bibi/São Paulo,venda
1480000,950,111,3,3,1,2,1,0,1,0,Brooklin/São Paulo,venda
1476000,2500,220,3,3,1,1,0,0,0,0,Santa Cecília/São Paulo,venda
1476000,2000,82,2,2,1,2,1,0,1,0,Vila Madalena/São Paulo,venda
1475610,1000,118,3,3,1,2,1,0,1,0,Vila Madalena/São Paulo,venda
1472000,1200,160,4,5,1,2,1,0,1,0,Ipiranga/São Paulo,venda
1470000,900,130,3,5,3,2,1,0,1,0,Brooklin/São Paulo,venda
1462500,900,128,3,4,3,3,0,0,1,0,Brooklin/São Paulo,venda
1455000,1300,100,2,3,2,1,0,0,0,0,Itaim Bibi/São Paulo,venda
1450000,1400,130,3,4,1,2,0,0,1,0,Consolação/São Paulo,venda
1450000,880,134,3,5,3,2,0,0,1,0,Casa Verde/São Paulo,venda
1450000,1000,160,2,3,1,1,1,1,0,0,Moema/São Paulo,venda
1450000,1300,266,4,5,4,4,1,0,1,0,Anhanguera/São Paulo,venda
1450000,,266,4,6,4,4,0,0,0,0,Anhanguera/São Paulo,venda
1450000,1200,62,1,2,1,1,0,1,1,0,Itaim Bibi/São Paulo,venda
1450000,2350,170,4,3,2,2,0,0,1,0,Perdizes/São Paulo,venda
1450000,,225,4,4,3,3,0,0,1,0,Brooklin/São Paulo,venda
1450000,1300,130,3,3,1,2,0,0,0,0,Santa Cecília/São Paulo,venda
1450000,2100,213,3,2,1,1,0,0,0,0,Santa Cecília/São Paulo,venda
1447021,855,95,2,3,2,2,1,0,1,0,Itaim Bibi/São Paulo,venda
1443998,,84,2,3,2,2,1,0,1,0,Vila Olimpia/São Paulo,venda
1440000,1100,134,3,4,3,3,1,0,0,0,Brooklin/São Paulo,venda
1439500,,154,4,4,3,2,1,0,1,0,Butantã/São Paulo,venda
1430000,2800,188,3,5,3,3,1,0,1,0,Vila Sônia/São Paulo,venda
1430000,850,132,3,4,3,2,0,0,1,0,Casa Verde/São Paulo,venda
1410000,900,93,3,3,1,2,1,0,1,0,Vila Madalena/São Paulo,venda
1410000,1300,125,3,4,2,2,1,0,1,0,Brooklin/São Paulo,venda
1408000,1600,108,2,3,2,2,0,0,0,0,Brooklin/São Paulo,venda
1400000,650,95,3,3,1,2,1,0,1,0,Vila Madalena/São Paulo,venda
1400000,800,83,2,3,2,2,1,0,1,0,Vila Olimpia/São Paulo,venda
1400000,1200,125,3,4,3,3,0,0,1,0,Brooklin/São Paulo,venda
1400000,1850,152,3,3,2,3,0,0,1,0,Brooklin/São Paulo,venda
1400000,2630,96,2,3,2,2,0,1,1,0,Brooklin/São Paulo,venda
1400000,1749,152,3,4,3,2,1,0,1,0,Carrão/São Paulo,venda
1400000,1000,100,2,4,2,1,1,0,0,0,Itaim Bibi/São Paulo,venda
1400000,1650,168,3,4,1,2,0,0,0,0,Jardim Paulista/São Paulo,venda
1400000,1220,159,3,2,1,2,0,0,1,0,Bela Vista/São Paulo,venda
1400000,,128,2,2,1,3,0,0,1,0,Alto de Pinheiros/São Paulo,venda
1400000,1300,156,3,2,1,2,0,1,0,0,Alto de Pinheiros/São Paulo,venda
1400000,1400,119,3,4,1,2,1,0,1,0,Brooklin/São Paulo,venda
1400000,1575,108,2,2,1,2,0,0,1,0,Brooklin/São Paulo,venda
1400000,750,117,3,2,1,3,0,1,1,0,Vila Formosa/São Paulo,venda
1400000,1456,181,3,4,3,3,0,1,1,0,Campo Grande/São Paulo,venda
1399290,1610,126,3,3,1,2,0,0,1,0,Santa Cecília/São Paulo,venda
1399000,1700,120,3,2,1,1,0,0,0,0,Jardim Paulista/São Paulo,venda
1398000,1200,154,4,4,3,2,1,0,1,1,Butantã/São Paulo,venda
1390000,850,152,3,5,3,2,0,1,1,0,Tatuapé/São Paulo,venda
1390000,835,190,4,4,3,3,1,0,1,0,Raposo Tavares/São Paulo,venda
1390000,1621,190,4,4,1,1,1,0,0,0,Bela Vista/São Paulo,venda
1380000,,184,3,2,1,2,1,0,0,0,Brooklin/São Paulo,venda
1380000,1440,170,3,5,3,3,1,0,1,0,Santana/São Paulo,venda
1380000,,198,4,2,1,2,1,0,0,0,Belém/São Paulo,venda
1380000,1200,163,3,5,3,3,1,0,1,0,Campo Grande/São Paulo,venda
1380000,1897,145,3,3,1,1,1,0,0,0,Itaim Bibi/São Paulo,venda
1380000,1318,105,1,2,1,2,0,1,0,0,Itaim Bibi/São Paulo,venda
1380000,1800,145,4,5,4,2,0,0,1,0,Perdizes/São Paulo,venda
1380000,2300,174,4,3,2,3,0,0,0,0,Perdizes/São Paulo,venda
1380000,980,145,3,2,1,3,0,0,1,0,Barra Funda/São Paulo,venda
1380000,2554,147,4,3,2,2,1,0,0,0,Campo Belo/São Paulo,venda
1379000,,102,3,3,1,2,1,0,1,0,Vila Madalena/São Paulo,venda
1372910,1400,125,3,4,3,3,1,0,1,0,Alto de Pinheiros/São Paulo,venda
1370000,1300,136,3,4,3,2,0,0,1,0,Cursino/São Paulo,venda
1364000,,136,3,2,1,2,0,1,1,0,Belém/São Paulo,venda
1360000,,115,3,4,3,2,1,0,1,0,Vila Olimpia/São Paulo,venda
1360000,1100,126,3,5,3,3,1,1,1,0,Vila Guilherme/São Paulo,venda
1360000,2115,120,2,3,2,2,1,0,1,0,Moema/São Paulo,venda
1360000,800,170,3,2,1,2,1,0,0,0,Perdizes/São Paulo,venda
1350000,1350,112,3,3,1,2,0,1,1,0,Vila Madalena/São Paulo,venda
1350000,1700,170,4,4,3,2,0,0,1,0,Brooklin/São Paulo,venda
1350000,1000,118,3,5,3,2,1,0,1,0,Campo Belo/São Paulo,venda
1350000,2443,266,4,5,4,4,1,0,1,0,Anhanguera/São Paulo,venda
1350000,1630,125,3,2,1,2,0,0,0,0,Jardim Paulista/São Paulo,venda
1350000,1570,113,3,2,1,1,0,0,0,0,Jardim Paulista/São Paulo,venda
1350000,1200,104,3,2,1,2,0,0,1,0,Moema/São Paulo,venda
1350000,1250,110,3,2,1,2,0,0,1,0,Moema/São Paulo,venda
1350000,900,110,3,2,1,4,1,0,1,0,Brooklin/São Paulo,venda
1350000,1500,160,4,5,1,2,0,0,1,0,Barra Funda/São Paulo,venda
1350000,940,130,3,4,3,2,0,1,1,0,Ipiranga/São Paulo,venda
1350000,1000,141,3,5,3,2,1,0,1,0,Vila Leopoldina/São Paulo,venda
1350000,1720,101,2,3,2,1,0,0,1,0,Itaim Bibi/São Paulo,venda
1349900,1200,133,3,4,3,2,0,1,1,0,Cambuci/São Paulo,venda
1345000,1754,146,3,2,1,1,0,1,0,0,Moema/São Paulo,venda
1340000,1050,105,2,3,2,2,1,0,1,0,Brooklin/São Paulo,venda
1340000,605,81,2,3,2,2,1,0,1,0,Itaim Bibi/São Paulo,venda
1340000,,128,4,5,2,3,1,0,1,1,Vila Leopoldina/São Paulo,venda
1340000,1680,176,3,3,2,2,1,1,0,0,Bela Vista/São Paulo,venda
1330000,1600,155,4,2,1,3,0,0,0,0,Perdizes/São Paulo,venda
1330000,1300,62,1,2,1,1,1,1,1,0,Itaim Bibi/São Paulo,venda
1325000,1000,134,3,4,3,2,1,0,1,0,Casa Verde/São Paulo,venda
1312150,,85,2,1,2,2,0,0,0,0,Vila Olimpia/São Paulo,venda
1310000,1100,165,3,5,3,3,1,0,1,0,Tatuapé/São Paulo,venda
1310000,1600,178,4,4,3,3,0,0,1,0,Mooca/São Paulo,venda
1300000,1900,136,3,3,2,3,0,0,1,0,Brooklin/São Paulo,venda
1300000,1200,139,4,2,1,1,0,0,1,0,Brooklin/São Paulo,venda
1300000,1800,169,3,4,3,2,0,0,0,0,Brooklin/São Paulo,venda
1300000,,140,3,2,1,1,0,0,0,0,Itaim Bibi/São Paulo,venda
1300000,1430,138,3,3,1,1,1,0,0,0,Jardim Paulista/São Paulo,venda
1300000,1018,156,3,5,3,2,1,0,1,0,Jaguaré/São Paulo,venda
1300000,1300,134,3,4,3,2,1,0,1,0,Lapa/São Paulo,venda
1300000,540,75,3,2,1,1,0,0,1,0,Consolação/São Paulo,venda
1300000,1200,177,4,1,0,1,0,0,0,0,República/São Paulo,venda
1300000,1220,67,2,2,1,2,0,0,1,0,Itaim Bibi/São Paulo,venda
1300000,1600,139,3,2,1,2,0,0,1,0,Moema/São Paulo,venda
1300000,1500,114,3,2,1,3,0,0,0,0,Alto de Pinheiros/São Paulo,venda
1300000,1000,125,3,2,1,2,1,0,0,0,Alto de Pinheiros/São Paulo,venda
1300000,1000,131,3,4,3,2,1,0,1,0,Brooklin/São Paulo,venda
1300000,1200,130,3,5,3,3,1,1,1,0,Santana/São Paulo,venda
1300000,1000,115,3,4,1,1,1,0,0,0,Jardim Paulista/São Paulo,venda
1300000,1065,116,3,4,1,1,1,1,0,0,Jardim Paulista/São Paulo,venda
1300000,1144,116,3,4,2,2,1,0,1,0,Perdizes/São Paulo,venda
1300000,1200,85,2,2,1,2,1,0,1,0,Pinheiros/São Paulo,venda
1300000,732,75,3,2,1,1,0,0,1,0,Bela Vista/São Paulo,venda
1300000,670,75,3,3,2,1,1,1,1,0,Consolação/São Paulo,venda
1300000,,209,3,4,3,6,1,0,0,0,Mandaqui/São Paulo,venda
1300000,1200,164,3,4,3,3,0,0,1,0,Tatuapé/São Paulo,venda
1300000,1500,196,3,4,3,3,0,0,1,0,Vila Formosa/São Paulo,venda
1300000,1300,163,3,4,3,3,0,0,1,0,Campo Grande/São Paulo,venda
1300000,1500,130,3,2,1,2,1,0,0,0,Itaim Bibi/São Paulo,venda
1299995,1100,210,4,3,1,2,1,0,0,0,República/São Paulo,venda
1297500,950,173,4,4,3,3,1,0,1,1,Mooca/São Paulo,venda
1290000,2527,187,3,2,1,2,0,0,0,0,Brooklin/São Paulo,venda
1290000,900,132,3,3,1,2,1,0,1,0,Barra Funda/São Paulo,venda
1290000,1300,100,3,4,1,1,1,0,0,0,Jardim Paulista/São Paulo,venda
1290000,,138,3,4,3,3,1,0,1,0,Lapa/São Paulo,venda
1290000,1200,138,3,5,3,2,1,0,1,0,Vila Leopoldina/São Paulo,venda
1290000,1100,162,3,2,1,2,1,0,1,0,Barra Funda/São Paulo,venda
1290000,1250,150,3,2,1,1,0,0,0,0,Jardim Paulista/São Paulo,venda
1290000,1740,120,3,2,1,3,0,0,0,0,Alto de Pinheiros/São Paulo,venda
1290000,2450,165,3,2,1,2,0,0,1,0,Alto de Pinheiros/São Paulo,venda
1290000,480,83,2,3,1,2,1,0,1,0,Brooklin/São Paulo,venda
1290000,480,83,1,2,1,2,1,0,1,0,Brooklin/São Paulo,venda
1290000,819,137,3,5,3,2,1,0,0,0,Água Rasa/São Paulo,venda
1289000,1400,143,4,4,3,2,0,0,1,0,Moema/São Paulo,venda
1285000,2470,165,3,2,1,2,0,0,1,0,Alto de Pinheiros/São Paulo,venda
1280000,1089,156,3,5,3,2,1,0,1,0,Jaguaré/São Paulo,venda
1280000,1090,156,3,5,3,2,1,0,1,0,Jaguaré/São Paulo,venda
1280000,1740,156,3,2,1,2,1,0,0,0,Bela Vista/São Paulo,venda
1280000,1365,148,3,2,1,1,0,0,0,0,Santa Cecília/São Paulo,venda
1280000,1340,140,4,2,1,2,0,0,1,0,Brooklin/São Paulo,venda
1280000,1000,136,3,2,1,3,0,0,1,0,Brooklin/São Paulo,venda
1280000,,155,3,4,3,3,0,0,0,0,Belém/São Paulo,venda
1280000,980,153,3,3,2,2,0,1,0,0,Tremembé/São Paulo,venda
1279000,,110,3,3,1,2,1,0,1,0,Vila Mariana/São Paulo,venda
1272000,,100,3,2,1,1,0,0,0,0,Moema/São Paulo,venda
1270000,1300,117,3,3,1,2,1,0,1,0,Vila Leopoldina/São Paulo,venda
1270000,1415,107,3,2,1,2,0,0,0,0,Jardim Paulista/São Paulo,venda
1270000,1089,156,3,5,3,2,1,0,1,0,Jaguaré/São Paulo,venda
1270000,1400,131,3,3,1,2,1,0,0,0,Pirituba/São Paulo,venda
1260545,1500,105,3,4,3,2,1,0,0,0,Brooklin/São Paulo,venda
1260000,1340,103,3,2,1,2,1,0,1,0,Santa Cecília/São Paulo,venda
1259000,850,80,2,2,1,1,0,0,1,0,Brooklin/São Paulo,venda
1257575,,113,2,3,1,2,0,0,0,0,Santo Amaro/São Paulo,venda
1255000,1100,100,3,2,1,1,0,0,0,0,Jardim Paulista/São Paulo,venda
1250700,1800,128,3,4,1,2,1,0,1,0,Vila Madalena/São Paulo,venda
1250000,950,125,3,4,1,2,1,0,1,0,Brooklin/São Paulo,venda
1250000,729,81,2,3,2,2,1,0,1,0,Vila Olimpia/São Paulo,venda
1250000,980,118,3,3,1,1,1,0,0,0,Consolação/São Paulo,venda
1250000,,146,4,3,2,4,1,0,1,0,Guaianazes/São Paulo,venda
1250000,1281,130,3,4,1,2,0,1,1,0,Tatuapé/São Paulo,venda
1250000,1108,140,3,3,1,1,1,0,0,0,Itaim Bibi/São Paulo,venda
1250000,1200,115,3,3,1,2,1,0,0,0,Moema/São Paulo,venda
1250000,1077,117,3,3,1,2,0,1,1,0,Santo Amaro/São Paulo,venda
1250000,700,125,3,3,1,2,0,0,1,0,Vila Mariana/São Paulo,venda
1250000,1000,100,3,3,1,2,1,0,1,0,Perdizes/São Paulo,venda
1250000,1417,74,1,2,1,2,0,0,1,0,Pinheiros/São Paulo,venda
1250000,,158,4,3,2,3,1,0,1,0,Pinheiros/São Paulo,venda
1250000,1300,155,3,4,2,4,0,0,0,0,Rio Pequeno/São Paulo,venda
1250000,1250,125,3,3,1,2,1,0,1,0,Vila Leopoldina/São Paulo,venda
1250000,840,180,3,2,1,1,1,0,0,0,República/São Paulo,venda
1250000,2100,142,3,2,1,2,0,0,1,0,Moema/São Paulo,venda
1250000,,142,3,2,1,2,0,0,0,0,Moema/São Paulo,venda
1250000,2650,142,3,3,2,2,0,1,1,0,Perdizes/São Paulo,venda
1250000,,70,2,2,1,1,1,0,1,1,Consolação/São Paulo,venda
1250000,1900,146,3,3,1,2,1,0,1,0,Perdizes/São Paulo,venda
1250000,1010,142,3,5,3,2,1,0,1,0,Vila Leopoldina/São Paulo,venda
1250000,990,155,3,4,3,3,0,0,1,0,Belém/São Paulo,venda
1250000,674,126,3,2,1,2,0,0,1,0,Belém/São Paulo,venda
1250000,1100,134,3,2,1,2,0,0,1,0,Belém/São Paulo,venda
1250000,3000,228,4,3,2,3,0,0,1,0,Tatuapé/São Paulo,venda
1250000,2150,165,4,4,3,3,0,0,1,0,Campo Belo/São Paulo,venda
1250000,1300,99,2,3,2,2,0,0,1,0,Cidade Ademar/São Paulo,venda
1245000,900,133,3,4,2,2,1,0,1,0,Ipiranga/São Paulo,venda
1244000,1000,100,3,3,1,2,1,0,1,0,Perdizes/São Paulo,venda
1242696,,97,3,3,1,2,1,0,1,0,Pinheiros/São Paulo,venda
1242198,950,113,3,3,1,2,1,0,1,0,Santo Amaro/São Paulo,venda
1240000,970,132,4,4,2,2,0,0,1,0,Tatuapé/São Paulo,venda
1240000,1318,106,3,4,3,2,1,0,1,0,Brooklin/São Paulo,venda
1230000,1450,117,3,4,1,2,1,0,1,0,Campo Belo/São Paulo,venda
1225000,,153,2,3,2,2,0,0,1,0,Tremembé/São Paulo,venda
1220000,1100,100,3,3,1,1,0,0,0,0,Sé/São Paulo,venda
1220000,1100,140,3,5,3,2,1,0,1,0,Santana/São Paulo,venda
1220000,1100,100,3,2,1,1,0,1,0,0,Jardim Paulista/São Paulo,venda
1220000,,89,2,3,2,2,1,0,1,0,Vila Madalena/São Paulo,venda
1220000,1200,126,4,2,1,2,0,0,1,0,Barra Funda/São Paulo,venda
1220000,1100,94,2,2,1,1,0,0,0,0,Santa Cecília/São Paulo,venda
1210000,2200,48,1,2,1,1,0,0,1,0,Itaim Bibi/São Paulo,venda
1210000,900,90,2,2,1,2,1,0,1,0,Pinheiros/São Paulo,venda
1200000,900,56,2,2,1,2,0,1,1,0,Vila Madalena/São Paulo,venda
1200000,840,96,3,3,1,2,0,0,1,0,Vila Olimpia/São Paulo,venda
1200000,2217,121,3,2,1,3,0,0,0,0,Brooklin/São Paulo,venda
1200000,1048,77,1,2,1,2,0,1,1,0,Brooklin/São Paulo,venda
1200000,1630,146,4,4,2,4,1,0,1,0,Tremembé/São Paulo,venda
1200000,,167,3,2,1,2,0,0,1,0,Tremembé/São Paulo,venda
1200000,2076,232,3,2,3,3,0,0,1,0,Belém/São Paulo,venda
1200000,1230,120,3,2,1,1,0,0,0,0,Iguatemi/São Paulo,venda
1200000,1450,300,3,5,1,3,1,1,1,0,Vila Jacuí/São Paulo,venda
1200000,1350,96,2,2,1,1,1,0,0,0,Itaim Bibi/São Paulo,venda
1200000,1340,96,2,2,1,1,1,1,0,0,Itaim Bibi/São Paulo,venda
1200000,911,140,3,3,1,1,0,0,0,0,Itaim Bibi/São Paulo,venda
1200000,1300,126,3,2,1,1,1,0,1,0,Moema/São Paulo,venda
1200000,1200,160,3,5,3,2,0,1,1,0,Santo Amaro/São Paulo,venda
1200000,700,125,3,2,1,2,0,0,1,0,Alto de Pinheiros/São Paulo,venda
1200000,1089,156,3,5,2,2,1,0,1,0,Jaguaré/São Paulo,venda
1200000,1650,136,3,4,1,1,1,0,1,0,Perdizes/São Paulo,venda
1200000,2400,124,3,4,1,2,0,0,0,0,Perdizes/São Paulo,venda
1200000,900,90,2,2,1,2,1,0,1,0,Pinheiros/São Paulo,venda
1200000,1190,106,3,2,1,1,0,1,0,0,Bela Vista/São Paulo,venda
1200000,1410,200,3,2,1,2,0,0,0,0,Liberdade/São Paulo,venda
1200000,1100,94,2,2,1,1,0,0,0,0,Santa Cecília/São Paulo,venda
1200000,,134,3,2,1,1,0,0,0,0,Santa Cecília/São Paulo,venda
1200000,2400,168,3,2,1,1,0,0,0,0,Itaim Bibi/São Paulo,venda
1200000,1090,98,3,2,1,1,0,0,0,0,Itaim Bibi/São Paulo,venda
1200000,1250,83,2,2,1,2,1,0,1,0,Perdizes/São Paulo,venda
1200000,980,94,3,2,1,2,0,0,1,0,Pinheiros/São Paulo,venda
1200000,2130,121,4,2,1,3,0,0,1,0,Brooklin/São Paulo,venda
1200000,1240,110,3,3,1,1,1,0,0,0,Jardim Paulista/São Paulo,venda
1200000,800,73,2,2,1,2,1,0,1,0,Vila Mariana/São Paulo,venda
1200000,,82,3,3,1,2,1,0,1,0,Pinheiros/São Paulo,venda
1200000,1200,147,3,1,0,1,0,0,0,0,Bela Vista/São Paulo,venda
1200000,,170,4,4,3,2,1,0,1,0,Santana/São Paulo,venda
1200000,2700,330,4,3,2,3,0,0,1,0,Santana/São Paulo,venda
1200000,,134,3,4,3,2,0,0,1,0,Vila Maria/São Paulo,venda
1200000,1100,122,4,3,2,2,1,0,1,0,Tatuapé/São Paulo,venda
1200000,720,117,3,2,1,3,1,0,1,0,Vila Formosa/São Paulo,venda
1200000,,85,2,2,1,2,0,1,1,0,Campo Belo/São Paulo,venda
1200000,1400,130,4,4,3,2,0,0,1,0,Campo Grande/São Paulo,venda
1200000,930,122,4,2,1,2,0,0,1,0,Campo Limpo/São Paulo,venda
1200000,1700,145,4,3,2,3,0,0,1,0,Ipiranga/São Paulo,venda
1200000,1200,100,2,1,0,1,0,0,1,0,Itaim Bibi/São Paulo,venda
1199770,1235,243,4,7,4,4,1,0,1,0,Alto de Pinheiros/São Paulo,venda
1198000,1450,119,2,2,1,2,0,0,1,0,Brooklin/São Paulo,venda
1195614,,110,3,2,1,2,0,0,1,0,Mooca/São Paulo,venda
1195000,700,76,2,2,1,2,1,0,0,0,Vila Olimpia/São Paulo,venda
1190000,1100,101,2,4,2,1,0,0,0,0,Sé/São Paulo,venda
1190000,,172,3,2,1,3,0,0,1,0,Tremembé/São Paulo,venda
1190000,1100,128,3,3,1,3,1,1,0,0,Jabaquara/São Paulo,venda
1190000,850,81,2,3,1,1,1,0,0,0,Jardim Paulista/São Paulo,venda
1190000,1223,238,4,7,4,4,1,1,1,0,Morumbi/São Paulo,venda
1190000,1495,177,3,3,1,2,0,0,1,0,Santo Amaro/São Paulo,venda
1190000,1100,130,2,3,2,3,0,0,1,0,Brooklin/São Paulo,venda
1190000,950,125,3,4,1,2,1,0,1,0,Santo Amaro/São Paulo,venda
1180000,,125,3,4,3,2,1,0,1,1,Brooklin/São Paulo,venda
1180000,1450,217,3,3,1,2,0,0,0,0,Rio Pequeno/São Paulo,venda
1180000,700,171,2,2,1,1,0,0,0,0,República/São Paulo,venda
1180000,950,129,3,3,2,2,0,0,1,0,República/São Paulo,venda
1180000,2200,145,4,5,4,2,0,0,1,0,Perdizes/São Paulo,venda
